date,location,review,stars,username
2/8/2009,"Redondo Beach, CA","Glad that Julia Child was willing to review a taqueria!!!  This restaurant is an amazing find in the high rent Santa Barbara district.The tortillas are FRESH and TO DIE FOR!!  Many restaurants have a good marinade, but the tortilla makes it extra special.My only nit is that they don't offer chips and salsa as an appetizer.  Otherwise, it's the best restaurant of it's kind.",5 star rating,Bryan T.
1/26/2016,"Los Angeles, CA","the home made tortilla make the difference heregood horcata toobut there is usually a line, so if you're in a rush, probably not the bestbut the food comes out quick",4 star rating,Mike K.
8/3/2013,"Winnetka, CA",I wish I was able to eat more... or eat here more often!,4 star rating,Brian S.
5/10/2016,"Santa Barbara, CA","I've been coming here since 1989 when the line was nonexistent!  Sometimes I miss those days, but rest assured, the food is worth every second in line! Everyone usually goes for the beef or pork, but the chorizo is the secret gem. And the peppers and cheese are a must.",5 star rating,Lisa W.
1/27/2018,"Southwest Anaheim, Anaheim, CA",Awesome chorizo special! The tortillas very amazing. Small servings but makes you want more because it's so delicious!,5 star rating,Josh S.
9/16/2013,"San Francisco, CA","Man, love that cheese bowl. My tamale was great and filling. The watermelon agua fresca was delicious with watermelon ice cubes. Salsa bar was fresh and delicious!",4 star rating,Marilynn L.
2/20/2013,"Phoenix, AZ","Sorry, but I don't get it. I was really excited to try this place after reading all the reviews but I have to report that I did not think this place lived up to the hype. Did I order the wrong thing? I'm just glad the line wasn't super long the day we went.My family and I went there and between the three of us we got several items. A variety of tacos, a quesadilla, enchiladas and the cheese and bacon thing. We all thought the tacos were flavorless. Chorizo, carne asada, pork, it didn't matter - they were all really bland. I don't need a lot of frill on my tacos but something more than unseasoned meat would be nice. The tortillas were decent though. The cheese and bacon thing was literally a glop of cheese and I swear there were pieces of hot dog, not bacon. I was expecting it to be like a queso dip but it was just a sad hunk of mushy cheese. The enchiladas were the exception. Those were delicious. They were a special and the best thing we had by far, wish we'd ordered more of those instead of the tacos. I'll give it one star for the unique atmosphere of the place itself (I love a dive) and one star for the enchiladas.There is much better Mexican food in SB than this place. Keep looking.",2 star rating,Holly R.
4/27/2015,"Menlo Park, CA","Sorry - I just don't get the hype. It's not that I don't like it... Food is fine, just nothing special for me. I feel like I've eaten at plenty of other places with similar quality / flavor (and some of my meals have been on the greasy side). I just do not feel it is worth waiting so long when the Mexican restaurant 1 block away runs circles around this one.",3 star rating,Jimmy J.
7/12/2015,"Los Angeles, CA",Get the rajas. Just get it. Shut up and get it. Why are you still sitting there reading this when the rajas taco exists in this world?,5 star rating,Lisa S.
4/25/2016,"San Diego, CA","Stopped here on a friend's recommendation and she was right, it was great. I ordered the chicken plate, with seasoned grilled skinless chicken, mushrooms, peppers and onions, piled onto 3 steaming hot tortillas. Perfect amount of food for a light meal, and a steal for $5.90. I only regret not ordering a few other things off the menu too, but next time!",5 star rating,Laura L.
7/5/2014,"Thousand Oaks, CA","Everything is tasty and very affordable. Guacamole and nacho is awesome and their salsa is refreshing. #16 is really outstanding and definitely worth ordering.The downside - there'll be most likely a long line when you order, also if you ever need a bio break. So, be patient.",4 star rating,Millie C.
2/17/2013,"Huntington Beach, CA","Came here twice already. First suggestion is to come after lunch hours on a weekday. Line is almost non existent and you don't have to duel for a table. I ordered the special this time around, the enchilada with chicken, red chili peppers and potatoes with radish and avocado on top. Whatever is in that sauce is amazing!! My friends were vegetarian and it seemed like their options were more limited and just okay. Seems like this place is more so for meat eaters not grazers. Split a large orchata and agua fresca de sandia. Mmmmm. The watermelon drink was one of the best things I've tasted in a while!! Basically drank the whole thing with a spoon and it was amazing.Price was just right! Street parking was easy.",4 star rating,Irene Y.
4/19/2016,"Newton, MA","So delicious! The chorizo taco was the best- I think the simpler the dish, the better. The horchata was also delicious.  Everything is very cheap and very good.",4 star rating,Sarah B.
1/17/2018,"Caliente, CA","The best place in California. I am a Mexican food professional and I know what is the best. Wait in line, talk to your new neighbor and scarf up on the finest food made by Izadoro and his family. These poor comments are made by people who do not know what is excellent. Oh wow, paper plates and plastic spoons......yes, this is how we do it.",5 star rating,Wendy W.
7/31/2015,"Los Angeles, CA","Honestly, this place is all hype. It's basic. Yea the tortillas are good because they're handmade, the guac is basic, the bistec is basic. The horchata was delicious though. I just wasn't impressed....chipotle is better.",2 star rating,Martha G.
1/14/2018,"West Windsor Township, NJ",The food here overall is good however the vegetarian dishes are way better than the meat ones (Meat tends to be dry). The chile rellano and the taco with sauteed mushrooms are both absolutely amazing. The tortillas are phenomenal as well,4 star rating,L. C.
4/1/2013,"Puyallup, WA","Its good, gross bathroom, plastic chairs, duct tape on wall, little parking, and yes, I'll be back, its that good. Number 16 and 17 are good and cheesy. One had tons of peppers, but not the hot parts. Good! I'm from Seattle, so I don't eat a lot of good Mexican food. But there is a lot of good food there. Tacos here are top notch, cheese melted just right, not greasy",5 star rating,Stan L.
8/11/2016,"Santa Barbara, CA",I don't hate the tacos (which are just meat on a tortilla) but the wait was super long and they got our order wrong twice. They don't put anything on the taco but they have a bar to put things on it. All the toppings were gone and the few that were there are covered in flies. Nowhere to sit and overpriced for how basic the tacos are. Might as well go to Taco Bell.,2 star rating,Bee D.
11/26/2017,"Royal Oak, MI",Over rated. Food was bland and the selection is limited based on the day. No chiliquales or interesting tacos on Sunday.,3 star rating,Donna S.
5/26/2014,"Dallas, TX","Well worth waiting in line. The aguas frescas were wonderfully refreshing, and we highly recommend the rajas and the super-rica especial. Whatever you try, you won't be disappointed! PS- cash only. Very inexpensive but come prepared!",5 star rating,Christina V.
11/29/2013,"Van Nuys, CA",One of the best Mexican restaurants north of the boarder. Must try the Chili Relleno!,4 star rating,Christopher P.
5/23/2016,"Los Angeles, CA",I've been coming here for years since I was little with my family when we would head to Santa Barbara. I wish I could give this place more stars. Everything I've tried or have gotten is delish. And the prices are pretty good. The only down side is you'll have to wait in a long line but it's definitely worth the wait.,5 star rating,Christine R.
5/29/2015,"Cambria, CA","This place is so yummy and so consistent Thank God!  I have been coming here for 24 years and it is worth the long line every time!  Even in the rain! It goes by fast, usually...  It sure isn't fancy by any means, it's cash ONLY and you prob have to wait for a table but it is worth it ALL I promise!  I love the specials the most: tamales, the chili rellenos (not battered and fried), posole, etc.  Everything is so friggin good! I would rather eat cold take-out from here than ANY other Mex place here in SB honestly.",5 star rating,Meemee B.
5/22/2016,"Lompoc, CA","Truly a hole in the wall. While waiting for our food in the less than luxurious eating area I found a moderately sized spider on my husband's shoulder. However, the chilaquiles that I ordered were sooo good I have been dreaming of them ever since. The rest of the food was good too. I would definitely go back despite the spiders if the lines weren't so long. All of the hype has ruined a good little mexican food joint.",3 star rating,Sheri M.
7/10/2015,"Chicago, IL","One of the few foods on this planet that I crave and miss, the tacos at La Super-Rica are not to be missed when you're in Santa Barbara.  Tortillas and salsas are freshly made ever day and their proteins are seasoned and grilled perfectly.  It's a humble little spot away from bustling State Street, but well worth the discovery.",4 star rating,Brian O.
5/21/2016,"Rockwall, TX","I really can't figure out all the hype about this place?Wasn't on my list of places to eat while on vacation in Santa Barbara, but read about it in a local magazine, so we went.Incredibly LONG and SLOW line to order and then again to actually get your food.Pico and tortillas were very good, but the rest of the food was mediocre at best.They only take cash so be prepared.Would not return - sorry Julia.",1 star rating,Debbie H.
8/27/2015,"Santa Barbara, CA","This would be a 5-star review if they'd carry their mushroom tacos more often. Everything is great and the flavors are, well, SUPER, but my favorite item (yep...mushroom tacos) aren't available most of the time, so, I'll admit it, I go there less often than I would if it was a regular daily item. Food for thought.",4 star rating,Matt N.
7/22/2011,"San Diego, CA","Within the 600 block of Milpas in Santa Barbara are two of the best Mexican restaurants in So Cal.  La Super-Rica is the famed taco stand of old which I have been coming to since the early 1990s.It is great stuff, small plates of food that you order ala carte, almost tapas style.  You can try a great deal of different items at one sitting and I have tried so many things over the years I can't tell which is better than the other.  I can say I haven't had a miss.The bad news...crowds and crowds.  It is only a taco stand and you are likely to be waiting in line to order and then having a hard time finding a seat (you order and wait for your number)",4 star rating,David C.
7/26/2014,"Santa Barbara, CA","My hands down favorite traditional authentic Mexican food. I've been coming here to eat for years and always leave satisfied. I wouldn't change a thing, it's part of the Santa Barbara experience! Tip well, these folks really earn it.Expect: Great authentic food and a bottled beer, quick service, awesome sauce and a great environment. Don't expect: someone to seat you. You are lucky to get a chance to eat here, be civil and patient (and send one of your party to grab a seat while your in line).",5 star rating,Joe J.
10/14/2013,"Los Angeles, CA",Wow. I am not sure I can add much more insight to how good this food is. This is place is amazing. I would drive the 3 hours to Santa Barbara just to eat here.,5 star rating,Matt H.
7/22/2016,"Santa Barbara, CA","Love this place, the handmade tortillas are worth the trip ! I regularly eat the carne asada here and its delicious, not dry like another reviewer saidnone of thier product sits in a steam table they turn it all over so quickly.A yummy spot at any time day or nite !",5 star rating,Jon H.
7/29/2009,"Los Angeles, CA","What a cute little restaurant with a large outdoor patio for seating. We arrived 20 minutes before the restaurant opened. By 11:00AM, there was a line outside and around the corner. Glad we were the 2nd,  3rd, 4th, and 5th in line. What did we order...we ordered some tacos, the quesadillas, and some chile rellenos. To describe the food, it is fresh, flavorful, delicate, and definitely gourmet. The prices are reasonable and comparable to the other taqueria a few blocks over. This was a surprise to me, because the food quality is much better and less greasy at La Super Rica Taqueria than the other taquerias a few blocks away. The tortillas are hand-made right in front of you. You can ask them to cook them a little longer. The chorizo is homemade because I saw the cook pull a handful of it from a container before plopping it on the grill. The marinated pork was light, not greasy, and it had a hint of smokiness. The chile rellenos can't get any fresher especially when the entire bin of chiles are sitting in the kitchen right in front of you to see that they are indeed fresh. Unfortunately I can't say much for their salsas because it was basic. I can imagine that if additional attention was made to upscale the salsa, it would elevate the flavors of the tacos even more. In all, La Super Rica Taqueria is a must for a Foodie in search of real ethnic food far from the commercialize State Street. It's outdoor covered patio seating only with a few limited tables indoors. The lines are always long. The prices range from $2.50 to $12. It's paper plate and plastic forks so don't expect any servers. A ""must go to"" if you are in town. It's great simple food at it's best!!!",5 star rating,Sunny D.
10/10/2015,"Roseville, CA","No. 16 with tortillas on the side. Get it. A tip from a customer in front of us and he was right. A roasted chili with shredded pork, cheese and magic. A selection of bottled beers and sodas. A little outdoor seating area. Very casual, great atmosphere.",5 star rating,jessica g.
11/2/2012,"Carmel, IN","My husband puts La Super-Rica Taqueria and ""the best mexican food EVER"" in the same sentence.  I'm not as convinced.  The quesadilla was good, but not the ""best ever"".  And, the tamales were pretty bad, couldn't stomach more than a few bites.If you prefer more California Mexican, this is not the place.",2 star rating,Tara K.
12/19/2012,"Beverly Hills, CA","Definitely not worth the wait for the tacos or the gorditas. The horchata and guacamole was the only good thing I had. Lastly, they have no fish tacos.....it's a coastal town. Geez! Major disappointment.The wait is toooo long.",1 star rating,Kat  V.
9/26/2012,"Irvine, CA","Eh. Overrated. After my sister and I found out that this place was to be featured in a future Food Network segment, we go pretty excited. Amazing food for cheap prices? I'm there. However, after ordering a couple tacos, drinks, and a tamale, our total shot up to almost $30. WTF?! We were shocked to find such prices at a beat-down taco shack. We failed to look clearly at the prices because we assumed everything to be inexpensive, and to this day we still can't figure out what sent our bill soaring. Anyway...The tacos de chorizo were probably the best ones we tried. The sausage was nicely spicy and the homemade tortillas were soft and fluffy. The tacos de bistec and tacos de adobado were both whatever; the meat in both was kind of dry. The shredded beef tacos on their specials menu was pretty solid. The beef was tender and topped with a creamy avocado sauce. We also tried the watermelon agua fresca and the horchata. Tooooo sweet. After diluting them with much water, they tasted a lot more bearable and my toothache went away. Warning #1: Don't order the tamales (they were on the specials menu so I don't know if they are a permanent menu fixture or not). First of all, they looked gross. To describe them briefly, they were a flattish lump drizzled with dark brown sauce which resulted in a barf-like mixture. Taste-wise, it was oddly sweet, which was a rude awakening. I think I ranted about how much I hate sweet/salty ambiguity in a previous review haha. BLEGH. Warning #2: The salsa has jalapenos galore. If you are iffy about really spicy food, stay away (or spend some time picking the little green chunks out). All in all, the food here was just okay. The prices were cheap, but not dirt cheap as the shack-like accommodations suggested. I'm not so sure it deserves its renown.",2 star rating,Paulina Y.
11/9/2017,"Seattle, WA",Best place we've ever eaten. Ever. That is not hyperbole. Anything on the menu is incredible!,5 star rating,Annie P.
8/12/2016,"Santa Barbara, CA","Unfortunately, it is very overrated. It seems like tourist love it for its back story but when compared to other places in town it does hold up..",2 star rating,Oscar G.
7/25/2011,"Torrance, CA","Oh man do I love me some La Super-Rica! My parents took me here when I was a kid - at this point in my life I only ate bean and cheese burritos - and I was so sad that there were no flour tortillas. Now flash forward, and today I think La-Super Rica is the best Mexican spot in California. Yum yum yum. In May, my boyfriend and I took a trip up to Hearst Castle and stopped here on the way up...and on the way back. I told him, ""You have GOT to try this place."" Having never ordered chorizo before, he went with the #10 - chorizo quesadilla, and he was in HEAVEN. On the way home he ordered three more. In addition, we have also tried #12, 8, 18 (guacamole - amazing), and 20. #20 is the only thing I don't care for. Everything else is great!As others have said, be prepared for a serious line because it was Julia Child's favorite Mexican spot. This is no secret. Everything is pretty much made on corn tortillas, so you might want to order a few items. Simply the best.",5 star rating,Nikki M.
2/24/2013,"Irvine, CA","We were originally planning to eat at Los Agaves, but it was too crowded for our taste on a saturday night.  Luckily, there was a great alternative a few steps away!  The friends that I were with had already been here once and said it was an ok place. With that strong recommendation, we made our way over there.  To me, it's usually a good sign when there's a line out the door so I was excited to try it out.  The menu is a large blackboard (yes, the ones that use chalk) that had about 20 different options from quesidillas to tacos to soups.  I got their chorizo quesidilla and marinated pork tacos with some guacamole.  And of course horchata.  Everything I ate was delicious.  It's not that gourmet, Americanized, super-sized Mexican cuisine.. it's small home made tortillas with fresh ingredients. It was inexpensive and delicious.  Glad that we tried it out and I'd definitely come back to this taco shack.",3 star rating,Theresa V.
4/1/2013,"Santa Barbara, CA","The food is actually very good, but they give u small portions of it and it's pricey for those small portions. o_o It's always crowded here though- srsly there's almost always a line out the door. The atmosphere? Sucks. Sucks bad. They're too cheap to spend the tons of money they make to renovate the place (not that I blame them for that) But srsly it's all plastic chairs and utensils. I never liked the inside. Everyone puts up with it cuz the food's good tho.",3 star rating,Imani A.
4/4/2016,"San Francisco, CA","The perfect taqueria. Innovative, fancy, and challenging? No, it's simple, absolutely perfectly prepared Mexican food. Wonderful!",5 star rating,Michael S.
7/2/2015,"Carmel, IN","My husband and I walked to the restaurant at night from the pier during a recent Santa Barbara trip.  Upon arriving he was dubious - it is basically a little standing room only building with a counter and kitchen, and I covered porch on the back with plastic tables and chairs.  Line wasn't too long, prices seemed reasonable, and we'd heard good things, so what the heck, we gave it a whirl.  Loved it - from the tiny lady making fresh tortillas one after the other, to the delicious food, to watching the diverse crowd (families, students, artsy types, tourists, people on dates, people with a group of friends, retirees) it was a melting pot of different types all enjoying the simple pleasure of some no frills mexican food.",5 star rating,Cheryl C.
3/28/2016,"Upland, CA",Delicious and fun find on a road trip! The homemade tortillas were amazing!! I can't wait to visit again on our next drive up this way.,5 star rating,Kim M.
10/1/2015,"Los Angeles, CA","Since I can only be in Mexico once a year, this is the next best place for street food!  All the tacos I have had are very good, fresh, made with quality ingredients.  I like to get a carne asada taco and a rajas taco and mix them up, not authentic, but soooo good.  And a beer!  I don't care if there's a line, it's all worth it!",5 star rating,M G.
2/4/2008,"Durham, NC","Every time I visit my sister in Santa Barbara this is the one place I have to go visit!!!  And when I'm driving down south to San Diego, I take 101, just so I can pass by this place! It's Mexican food like no other I've ever tasted.  Theres a reason for the continuously long line.  I love the Super-Rica Especial, the pork is well seasoned and has just a little kick to it along with the Pasilla peppers.  Top it off with their Pico de Gallo and it's AMAZING!",5 star rating,AJ P.
8/10/2009,"Brooklyn, NY","I can't say anything that hasn't already been said. Worth the wait. Very casual and friendly atmosphere. As a vegetarian I was able to eat a yummy cheese gordita and some guacamole tacos. Basics, but still awesome.",4 star rating,Cathy D.
8/10/2010,"Fruita, CO","Executive Summary:parking=suckswait to be served=25 minutesatmosphere= not as nice as a Loaf 'n Jugwait for food after ordering=30 minutesfood= overcooked & dryprice=not worth it.hype=exceptionalI'm not impressed. I'm happy to stand in line for great food, but this wasn't it. Dry overcooked meat, and boring tortillas. Did I mention the wait?  There is better Mexican food in Santa Barbara.",2 star rating,Lou P.
8/31/2010,"Buena Park, CA",This place is worth checking out once just to see what the hype is all about.  Food is ok but not mind blowing.  It's certainly not worth the ridiculous wait.I liked #4 marinated pork taco and horchata.  I also ordered #16 especial which was just drenched in cheese.  I would recommend sticking with their tacos for $2.50 each.  This may be considered the best Mexican restaurant in Santa Barbara but L.A. has much better places for Mexican food.  I wouldn't go back.,3 star rating,Les S.
2/25/2011,"Honolulu, HI","My cousin recommended that we try this place while on our visit to Santa Barbara, and the Yelpers seemed to like it too, so we stopped by for a late dinner (8:30 pm).  Because it was a stormy evening, we had no trouble finding parking, and the restaurant only had a few customers.  Awesome!  The grill is directly behind the ordering window, so you can see them prepare your food.  Best part is that that they make their tortillas fresh and made-to-order, right in front of your eyes.  Here's what we ordered:#8: Alambre de Pechuga (grilled chicken breast with bell pepper, onions and mushrooms and 3 tortillas - $5.80.  The grilled chicken and veggies were piled high on top of the 3 tortillas.  We did not have a clue on how to eat it, so we just used our fork and knives.  We tried to be discreet, because if the employees saw us eating it this way, they probably would have kicked us out, or died from laughing so hard.  It was soooo good - it tasted fresh, it was hot, and a lot for $5,80. #1: Tacos de Bistec (tender strips of grilled steak served on two homemade tortillas - $2.50.  I could not believe how much meat they gave for the price.  The meat was flavorful and the tortillas were soft.  I wish we could get great Mexican food like this in Hawaii.",5 star rating,Nat N.
2/28/2011,"Sacramento, CA","Yo quiero La Super-Rica Taqueria!That 40% beef crap from Taco Bell or other fake taco shops simply can't compare with the superiority of the fresh food served here. The tortillas are to die for, homemade & soft without being soggy when meat is piled high on top. And the meat really is piled, they don't skimp here! Everything I've ever had here is freakin' good. Everything is under $5, a taco + quesadilla usually fills me up, but of course I could eat more. I always make it a point to stop here when I'm in SB!Caution: The place can get pretty packed & they're CASH ONLY!",5 star rating,Lori N.
5/28/2011,"Redwood City, CA","Good solid tacos. You watch them make the corn tortillas, and they load the tacos up with fine grilled meat, or if you order any cheesy things, they serve the melted cheese with meat in a bowl with the tortillas on the side.If you want any kick in the tacos, you can load them up with the red sauce, green sauce or pico de gallo. I'd recommend doing it to deal with the extremely gooey cheesiness of anything with cheese.This place is good in the quality and freshness of the food, and the simplicity of the tacos bring that out. The line is quite long though, but Santa Barbara is such a chill place a little waiting shouldn't matter. One thing that bothers me was the number of flies in the dining area. They should do something about it...",4 star rating,Alice C.
3/22/2016,"Apopka, FL",By far one of the best fresh authentic Mexican food I've had. Simple menu. Cash only. Simply amazing!,5 star rating,Esther A.
1/14/2013,"Marina del Rey, CA","One of my favorite dives in Santa Barbara. The line is usually long so prepare to wait, then search for a table. Food is really good. Tortillas and guacamole are great. Order at least three items apiece to sample utter pleasure and cheap, cheap prices. Everything is good here.",4 star rating,Karen L.
8/21/2015,"Palm Desert, CA","Sometimes you don't have to find a ""foo-foo"" restaurant for some really good food. This place is half spanish market, half kitchen, all goodness! One order is ample enough to feed two people- unless you're 18 and you're metabolism is still in the puberty stage- Burritos are highly recommended and just overall delicious!",5 star rating,John S.
5/31/2016,"San Francisco, CA",This place is just ok. After hearing so much about it I tried it and thought it was completely bland (the tacos come with just meat nothing else). I went back to try some other dishes after I continued to hear good things but I still found the food to be pretty mediocre.,3 star rating,Amanda W.
10/24/2012,"Venice, CA","It's a Dive with a capital D. But it's very popular, so expect to stand in line. Ordinarily the Duke doesn't stand in line for anyone, but sometimes you have to bend to please your old lady. But it was cool. They have their scene together, they know what they're doing, and they keep the line moving at a pretty good clip. The service was actually pretty fast, and the food was dam good.I had plain carne asada tacos and my companion had the stuffed chile thing they do so well. The meat was cooked right, the home made tortillas were excellent and the salsas and chips were lackluster. The stuffed chile was also excellent. Yeah it's pretty great for a run down taco stand and they have earned their fame and popularity.peace",3 star rating,Duke W.
3/4/2017,"Canyon Country, CA","Great food, modestly priced, handmade tortillas & everything is made fresh.  Pork, beef, chicken & several vegetarian options.  Personally love the green salsa that has a hint of lime.  Beer is available & limited parking, always can find street parking.  Expect a line to order your food, it's that popular, but once you order the wait is not as long.",4 star rating,Joanne R.
4/14/2015,"Azusa, CA",I thought La Super-Rica was okay. The food was decent but a little more expensive than other places in town.,2 star rating,Nicole D.
7/12/2015,"Redwood City, CA","Great Santa Barbara find. Tiny little spot that quickly moves people in and out. Had to wait in line but as the line wraps inside you see the small kitchen at work - with a woman making fresh tortillas right on the hot stovetop. The tacos are cheap, simple and delicious. Enjoyed the chicken and the guacamole tacos. The generous portion of guacamole came with two fresh tortillas. The chicken tacos were like a tortilla sandwich with melted cheese and chicken in the middle of two crisp tortillas. Only complaint is that there are no chips to go with the salsas and guac. Cash Only.",4 star rating,Mia R.
9/24/2012,"Hancock Park, CA","Would you ask your 100 year old great grandmother if she could recommend a legit authentic taco stand?  Probably not, even if she was Mexican.  Famous foodie Julia Child would be 100 years old this year if she were still alive today and she's the reason why you're going out of your way for this place, standing on such a long line.  This place may have been the bomb when Ms. Child was loco for it, but those days seem to have passed just like Ms. Child who checked out eight years ago to the big taco stand in the sky.The place is decent, just not great... and when a decent place is hyped to be great the disappointment feels worse.First you stand on a long line waiting to put in your order.  Then you wait for your order number to be called when you will retrieve your food from the pick up window.  Last Sunday at lunch, the whole process took about 30 minutes from ordering to food pick-up... which actually was faster than the other two times during the past 20 years I've tried out this place.Here's what we had:#2 Tacos de Castilla: Grilled Top Round... flavor free.#3 Tacos de Chuleta: Grilled Pork... flavor free.#6 Rajas: chile pasilla, onions, cheese with tortillas... texture/taste was a gloppy mess.#7 Alambre de filete: grilled tri tip, bacon, bell peppers, onions with tortillas... pretty good!#11 Lomito Suizo: grilled marinated pork, cheese between tortillas... best of what we ordered.#14 Chorizo special: chorizo & cheese with tortillas.  Pretty tasty.I'd recommend the #7, #11, #14 as above average.  The corn tortillas are hand made and you can taste the difference.  The tortillas are the star here... too bad the fillings weren't amazing... and the tacos with just meat and no cheese were tasteless and should be avoided.Horchata was good.  Choice of three salsas at the salsa bar were unimpressive.Every decade or so I give this place another try... and I always end up wondering... why did I bother?  Oh yea, Julia Child, that's why.",3 star rating,Spike T.
3/13/2016,"Van Nuys, CA",First time - but won't be the last! Everything was just delicious. Don't let the long lines scare you off - it was totally worth the wait.,5 star rating,Ann B.
3/12/2016,"Santa Barbara, CA","The food is good, but to wait in that line is simply not necessary.  There are several mexican joints in town that equal this place.  Still, I love the little shack atmosphere",3 star rating,J. K.
6/30/2016,"Orange, CA","If I could give more than 5 stars I would. La Super Rica cooks up the best Mexican food in Southern California. There is a lot of hype around this place, and it's completely justified because it really is that good! I have made the 2 1/2 hour drive from Orange County to Santa Barbara just to get a taste of La Super Rica's excellent food. And don't forget to get their Horchata. It's top notch, and full of flavor that will leave you wanting more. I love the food, atmosphere, staff, and pretty much the only thing I don't like about La Super Rica is the line you have to wait in to order their tasty treats. LOVE! LOVE! LOVE!",5 star rating,Andrew S.
7/6/2010,"Los Angeles, CA","Eh. Not worth the hype. My BF and I were excited to try this place after hearing so much about it, it was our first stop this weekend on our 4th of July trip to SB. Naturally, we get there around 1:30pm, the line is pretty long about 15 people. Once we stood in line tho, a ton of people followed. We waited in line for a good 30 mins I'd say and most of the people in line were visitors, not locals.We finally got to ordering, we got the #1, 2, 4, and 18, 1 coke, 1 rootbeer and the special of the day, pork tamale = $19.00. Not bad for the price.However, the food. Eh. The carne asada or steak was really dry and flavorless.....the tortillas were good but not mind-blowing amazing. The pork was so-so, at least it had good flavor. The guac was my favorite. It was so creamy and delicious. Kind of a small amount for $3 but I guess everything's pretty small and cheap there. The pork tamale was a bit weird, there was a tomato cream sauce that didnt quite fit with the flavors of the tamale.After 30 mins of waiting it wasn't worth it. I've had better Mexican food in LA.....I'd say skip it.",2 star rating,Leona S.
8/11/2017,"Pasadena, CA",Good food for the price but not worth the wait.  I have had better mexican food in Pasadena.,3 star rating,Lily W.
9/9/2017,"Portland, OR",Great all around shop with lots of flavor and heart! I'll be dreaming about the 6. Rajas for a long time.,5 star rating,J D.
5/26/2008,"Los Angeles, CA","So many people love this place and it is good. But I don't understand why people go out of their way time after time to go here.It's good, but not great. Seems like its going off word of mouth, as I didn't notice any local Hispanics coming here for tacos. It was full of tourists passing through, but that's about it.There wasn't much flavor to the steak taco, it didn't stand on the meat alone and needed lots of sauce. My pork taco was OK, the chilaquiles were decent, and the pork taco, drizzled with cheese,  sandwiched between two fresh corn tortillas was a standout. But nothing worth the 30+ min wait in line!",3 star rating,Matt M.
8/7/2010,"Los Angeles, CA","La Super-Rica is pretty different than most taquerias I've been to, so I'm judging it by different criteria than at a typical taqueria or taco truck in LA. It's very California-influenced ""fresh Mex"", in that it really emphasizes the freshness of its ingredients and you can taste it in every bite. I love that the guacamole actually tastes like ripe avocados, and that whether it's the tomatoes in the pico de gallo or the grilled chile pasillas, all the vegetables are chopped coarsely into big meaty chunks. As far as the meat, the taste comes from the meat itself rather than the seasoning, and the cheese is also very fresh and bursting with flavor.I got here as soon as it opened, so I didn't have to wait, but already there was a line starting to form soon after I got here. It's not cheap, but the quality and freshness is totally worth it, and it actually ends up feeling more filling than it looks.",4 star rating,Steve J.
7/3/2012,"Los Angeles, CA","Do not fall for the hype (like I did) and no matter what, do DO NOT UNDER ANY CIRCUMSTANCE wait in line if there is one. This place is not worth it. It is simply famous for being famous.  We waited in what looked to be a fairly modest line which I predicted 10 minutes at most.  It was actually 27 minutes!  And then another 15 to get the food.  By then the line was wrapped around the corner.  That's crazy. I even saw a couple getting dropped off in a taxi, as if this were a destination point.  Stop the madness! The Emperor has no clothes!This place is mediocre at best.  We ordered  the carne asada tacos,  2 different pork tacos, chorizo tacos, the  tri-tip plate and one more dish. The chorizo tacos were good. Everything else very average at best.  The meat was dry and bland and the tri-tip was chewy.   The salsa bar was tiny and just ok.  Not bad but nothing special at all.  The owners must be looking out the glass kitchen window and wondering what all these crazy gringos are doing!  They hit pay dirt and have no clue why.   BTW, there wasn't a single Hispanic customer in there which is usually a very good tell of how good the food is to a native person. I have only myself to blame.  I came here once before and didn't want to believe my own original judgement.  I was convinced I had missed something.  Now I know better. This place is all hype and not worth going to, not even without a line.",2 star rating,frank r.
1/6/2015,"Santa Barbara, CA","The tacos are among the worst in SB.  With a mediocre set of salsa options.  Add insult to injury, the line is extremely long.  More of a condition of their lack of efficiency than a demand for their food.",1 star rating,Ralph B.
4/21/2016,"Venice, CA","This is one of the best taco places I have been to! The food is all homemade and at a cheap price! The line was semi-long but it was worth the wait! The tortillas are homemade and the meat is freshly grilled. The guacamole is very good and the flavors of all the dishes are mind blowing! The staff is very friendly and nice, i highly recommend going here!(I am also happy to be the 1,000th reviewer!)",5 star rating,Charles C.
11/30/2015,"Santa Barbara, CA",Like always great food I order the chorizo especial # 14 and a carne Asada taco never could go wrong by eating here The o LU thing just be ready for a a wait especially on the weekend I try to avoid Friday Saturday & Sunday,5 star rating,Local L.
11/27/2015,"Temecula, CA","I read great reviews, so we decided to eat here.  After an hour long wait just to order, I can say that the food wasn't worth it. The asada and al pastor meat for the tacos had no flavor. This is not an authentic latin restaurant.  Others without an experienced pallet may think otherwise.",1 star rating,Amri P.
6/3/2013,"Los Angeles, CA","I mean it wasn't *bad* but I didn't understand the line out front. I could step outside and throw a rock in any random direction in LA and find a taqueria at the very least on par with La Super-Rica and most likely better. Heck, I live 3 minutes away from a mini-chain taqueria that offers better salsas and meat varieties than here. I ordered a beef and a pork street taco, and I loved how they literally just had meat on them so I could add what I wanted to after.Again, not bad but I'd totally try somewhere else next time I'm in the area.",3 star rating,David M.
8/10/2015,"Claremont, CA","We come to Santa Barbara once a year (from San Diego) to dine at some of the nicest restaurants but what we really look forward to is our lunches at La Super Rica. Vegetarians, try the Rajas. They're incredible.",5 star rating,Jeffrey M.
