date,location,review,stars,username
7/30/2018,"Rancho Cordova, CA",First went here 30 years ago the food is still good as it was back then It's a great location and fun to visit,4 star rating,Karen K.
11/1/2016,"Asheville, NC","OMG, Ive been three or four times and every time its so amazingly good! from the salads to the burgers to the soup, I thoroughly enjoyed Brophy Bros. The food at the location in Ventura is also amazing!",5 star rating,Aziza B.
7/29/2017,"Santa Barbara, CA","The location is excellent. Right in the harbor overlooking all the beautiful boats. I've never had a problem finding parking or a seat. We eat at the bar or downstairs if there are no tables available. The food is a bit above average, but not outstanding. Great vibe. Average food.",4 star rating,Donna S.
7/28/2017,"Santa Barbara, CA",Love this place for drinks! It has amazing views and the staff is great!,5 star rating,Moon S.
7/13/2013,"Oceano, CA","Fish and Chips Heaven!!! My sister and I just visited Santa Barbara for the day, for some out of town fun. She searched on Yelp for a good place to eat with good reviews. Brophy Bros was a great choice. I could not be happier with the service. The staff was friendly and always smiling. Our server Melissa was very helpful, and fast. She did a great job as it seemed that the whole staff is upbeat.We ordered the fish and chips, and it was very good, and plenty of it. I will definitely be back. The view Harbor is very nice, especially with the girls doing the stand-up paddle boarding ;) So if your in Santa Barbara, check it out. I recommend it.",4 star rating,Adrian I.
4/20/2016,"Santa Monica, CA","Always really packed and to be honest not all that it's cracked up to be.  Location is touristy, and wait is disproportionate to the food value you get.",3 star rating,April P.
3/18/2014,"Santa Barbara, CA","We will never give up this place! We have been here ever since we moved to Santa Barbara. This place isn't fancy place but it has amazing ocean view of Santa Barbara. Their seafood dishes are always fresh and juicy. I, personal love their Peeled Shrimp, ceviche, and Clam chowder soup.  The place is always busy,  we always have to wait  45 minute up to an hours for a table because they won't take reservation.  Be sure to get there as early as you can !They open a bar underneath  for drink and appetizer. You can enjoy  while you wait for your table upstairs .",5 star rating,Christina O.
5/6/2017,"Sacramento, CA",Food was okay. Service was good. Drinks horrible but the atmosphere was nice . I probably won't return,3 star rating,Marie P.
7/9/2015,"Vinton, CA","It's always our favorite restaurant whenever we're in town.  Although they don't take reservation, and the wait is usually 35min, it's worth it.The raw oysters are super fresh, fish and chips are not overwhelmed in batter (good), pasta are really good.  Overall, one cannot go wrong with seafood here.My bloody Mary's was excellent.   Service was attentive, friendly and fast.",4 star rating,Dee N.
8/3/2016,"Long Beach, CA","I can't wait to come back to Santa Barbara and when I do, Brophy Bros will be my first stop.  I was here on business and didn't know where to go for dinner.  I checked Yelp and saw the amazing reviews and pictures, I had to try it out.  I ordered the crab cakes served with cole slaw, rice pilaf, garden salad AND fresh bread... Woah, i was full.  And I enjoyed every bite of it and looking forward to try other dishes when I come back!",5 star rating,Mervet T.
7/6/2015,"Long Beach, CA","About 20 years between visits to this Santa Barbara institution and just as good as I remembered! Super fresh oysters, rich chowder, fast friendly service in a stunning harbor setting. Reminds me once again how lucky I am to live in California..",5 star rating,Billy Q.
7/5/2015,"Los Angeles, CA",Just visited santa barbara and checked in this place. We had to wait for 40 mins but that was okay because there are good stuff to do around. The calamari is ok but the best food there is fried shrimp and fish and chips.The best point in the restaurant is the waitresses.They are friendly and smiling all the time.Out waitress name was Hailey . She was really nice. She was so nice that made me to put a thanks note on the bill. Hope the manager see this post.,5 star rating,Alireza S.
8/31/2017,"Santa Barbara, CA","The best harbor view, the best Fish and Chips, and the best service.",5 star rating,Anton H.
7/23/2017,"Aurora, CO","Best clam chowder and crab cakes I've ever had. My husband and I loved it here! Fun beach shack vibes. If you're in Santa Barbara, I definitely recommend checking this place out!",5 star rating,Makayla R.
7/11/2016,"Studio City, Los Angeles, CA","Amazing food, amazing views, and great prices. I've been coming here for years and never had a bad meal. Be aware there is always at least a 30 minute wait. It's up a flight of stairs and I'm not sure they have an elevator.",5 star rating,Danielle R.
4/27/2017,"Riverside, CA",This restaurant is the best. My wife and I have been going here for years. Best clam chowder and fish & chips around. The atmosphere is awesome and the staff is very accommodating. Can't wait to go back.,5 star rating,Mike V.
11/25/2014,"Tucson, AZ",The most amazing clamp chowder I ever had.  All fresh hand cut ingredients. Cole slaw and fish were so fresh and delicious. Cool setting right on the water near the fishing fleet.,5 star rating,Dr Tim L L.
3/8/2015,"Santa Barbara, CA",I love this place and have loved it for over 20 years.I am not a big fan of their fried food but their cioppino soup is the best and a must try. The view is unbeatable and the staff is always courteous no matter how packed they are.I love to go there because I know what to except and I love that it stayed the same on every aspect.Great atmosphere and dynamic.,4 star rating,Fabienne P.
9/29/2016,"Washington, DC",Great fish!  Reasonable prices!We loved this restaurant!  The fish was really good at a reasonable price.I'm marking it down by a star because it has very weak selection of local wines.  It's getting marked down another star because it doesn't take reservations.  On a Tuesday night we had to wait well over an hour.  There is no excuse...,3 star rating,Eriks R.
1/4/2018,"Lompoc, CA",I was so excited to eat here based on all the great reviews. I decided to take my boyfriend here for his 25th birthday and not only was the service unsatisfactory the food was horrible. I had ordered the seafood pasta which was $20 had 4 pieces of seafood and was way over salted. My boyfriend had ordered the steak and it was $25 and had absolutely no seasoning. We both left without even finishing half of our plates. After two drinks and a soda a tab of $80 for food that was not edible.,1 star rating,Chelsea W.
8/25/2017,"Upland, CA","Food is spectacular! Came on a friday eith my husband and waited an hour for our food. Not what i expected ,but we had a great time. Would come back when its not as busy.  we came at 4pm",4 star rating,Arlette A.
7/8/2014,"Bakersfield, CA","Not sure what all of the hype is about.  While sitting in there eating today I started reading some of the reviews and a few people got it spot on.  I think its just in a popular tourist area where, perhaps, people do not eat fish & chips often?  I'm not sure.  First, our hostess was kind of rude.  We asked if we could sit outside and were told ""Oh I just sat someone so it will be awhile"".  So everyone out there had JUST been seated?? Ok.  I ordered the fish & chips on a recommendation and a cup of clam chowder.  I did not care for the clam chowder at all, didn't even finish my cup.  Splash Cafe in Pismo is far superior.  The fish in the fish & chips was not only bland but soggy.  Not like the nice firm and flaky fish I'm used to.  I barely ate any of it.  The service was quick and our waitress was efficient.  They do NOT have a kids menu so I ended up paying more for a cut up piece of chicken off of a sandwich for my 10 year old, than for my own lunch.  A different waitress gave us our check and we asked for separate checks which completely annoyed her and she stated ""I have no idea what you guys ordered I'm not your waitress""...but she was pulling it up on the computer to ask us for our money while saying this.  Go somewhere else.  We won't be returning.",3 star rating,Kelli B.
4/3/2014,"Twentynine Palms, CA","In the past I would give this place a 4 stars, been going sense the eighties, this last trip has soured my admiration for this once 4 star eatery. arrived and as usual the place was packed I was able to find one seat at the bar. ordered my usual oysters on the half shell and a brew,  they arrived just a couple minutes later. The beer was cold and the oysters fresh just wasn't shuck properly, had quite a bet of shell broke off in the meat. Not a big problem until the price and expectation is thrown in. Next up a crab and shrimp salad look good but the shrimp was clearly a cheep farmed import lacking any flavor what so ever.   The real kicker for why I won't be returning after all these years is the way the bartender treated a older costumer (60ish) setting a few chairs down. Next to me was 3 ladies (30ish) that one of the bartender was clearly interested in. When the ladies showed interest in the gentleman's conversation it clearly upset the bartender, after a short while the older gentleman ordered he was told he had too many and would be relegated to coffee. This man was not intoxicated, not loud, not rude, just enjoying good conversation drinks and dinner. No slurring his speech, defiantly not tipsy, just a butt hurt bartender. He quietly paid his check and then the ladies and him headed out.     In all the years I have never seen the bar with just one patron me, it was a mass exit. Some of those including an older couple that had just found seating at the bar let them know why they were leaving.    Go for the best view in Santa Barbra just don't expect much in the way of quality, I will say this was just one low level employee, but where was the management? What happened to the quality?",1 star rating,Mark C.
12/15/2016,"Buena Park, CA",I ate here several months ago and the food was great! I took my husband here to eat lunch and my fish and chips were cooked underdone.  And the oyster backed were also underdone.  So sad. I was so excited after the first time I was there.  And just couldn't wait to take my hubby.  It was my birthday and we traveled 3 hours just to give them a go.,2 star rating,Jennifer C.
4/2/2012,"New Orleans, LA","Great location, great place for a drink.  The seafood was pretty good, not terrific.  Ref  ""Search For J.""s review also, as I am in concurrence..Definitely a good place to have an afternoon beer or cocktail, or wine.",3 star rating,Matt C.
8/20/2018,"Las Vegas, NV","Bad service! It took too long to get the waitress to get our order. The entree food came out very bland, however the clam chowder was very good.  Now back to the service, I could not for the life of me wave down our server which hung out at the end of the bar with other workers.  So I had to get up and walk over to ask for some sauce for my fish and I was told it would come right out.  Well I saw the cook fill the ramekin and left it on the shelf but no one to come get it, once I was about to get up again, our waitress was walking by and I asked her for some sauce and she brought it but she did not address us to see it the food was good.  The next time she came by was to give us the check.  Very expensive for a party of 4 with bad service and mediocre food.",2 star rating,Diego S.
8/20/2018,"Oakland, CA","I had the pleasure of eating  2 times at the downstairs bar last week.  What made us come back was the outstanding service by Nathan the bartender.   Not only did he remember our drink order the second time but had the martini glasses all lined up with the appropriate olives and twists as soon as he saw us!  He managed the bar with about 30 people flawlessly and so quickly as well as delivered the food and checked on us. ( BTW, the food was good too.)  Thank you Nathan-you made the evening for us!i",5 star rating,Patti P.
7/10/2014,"Oyster Bay, NY","Went here with my boyfriend for dinner last fourth of July weekend. The place is packed. The view was amazing. The food was good Yummy fresh oyster. The oyster shooter; ddnt like it that much. For main dish I ordered the crab cake with coleslaw and rice pilaf with my choice of clam chowder: overall its not that tasty for me, but we have all different taste so give it a try anyway.",4 star rating,Irene V.
12/7/2016,"Los Angeles, CA","They say the best seafood is by the sea, and this place lives up to the saying. Friendly service and great fish and chips. Add the beautiful view and reasonable prices, and this is a great place to eat when visiting Santa Barbara.",5 star rating,Brian B.
1/9/2017,"Morgan Hill, CA","My family and I decided to stop by for dinner in Santa Barbra in July, and we wanted some seafood. Well this restaurant was our first pick and so glad we came in!  Great customer service and hope to visit again!",5 star rating,Monica S.
8/18/2017,"Dublin, Republic of Ireland",Wow!  Lunch was a ten.  The fish was perfect.  The bread and Cole slaw only added to the perfection.  We are spoiled.,5 star rating,Karen B.
8/23/2015,"Ontario, CA","Had the clam chowder, fried bay scallops, and half dozen oysters tonight and it was all great. The place is a bit small and was pretty crowded, but we received good service, it was a good meal and we would go back again! Also, you can't beat the view!",4 star rating,Holly M.
5/1/2012,"Los Angeles, CA","Garlic Baked Clams.  Pretty much the only thing I remember from this place, but you can be sure that it was pretty bomb considering I had like five meals that day and this was the final place before heading home.  I was stuffed, but after reading all the good reviews about this place's clams I had just had to come here to try it.  I am so glad I stopped because those GBC's were so worth it, including the clam chowder (though it wasn't the best I have ever had, it was definitely pretty good for not having to go to SF).Also I really like the location of this place.  It is right in the marina and there is ""outside"" seating with heat lamps so at night you can watch the fishermen bring in their catch.",4 star rating,Anthony C.
7/9/2017,"Newport Beach, CA","Food we ordered are great. We ordered fried clarmari , beer boiled shrimps, clam chowder, fish& chips and sesame salmon salad for two persons. I love the fact that fish in fish & chips is surprisingly tender and juicy. The horseradish with ketchup sauce matches perfectly with the beer boiled shrimps. The kitchen serves fast , which gets the dishes on the table quick. I highly recommended this restraunt.",5 star rating,Lyv H.
7/7/2017,"Santa Barbara, CA","Terrible customer service, slow service, lack of enthusiasm due to constant flow of tourists. Mediocre food but amazing views. I'd skip it and go to Endless Summer, Chucks or Shellfish.",1 star rating,K B.
10/27/2012,"Vancouver, Canada","Parking is easy to find.Dog Friendly at the outside patio downstairs.- Fish Sandwich (8/10)- Fries (8/10)- Chowder (9/10): it's really THAT good.- Service (7/10) - not the most sincere / genuine attitudes, but our dude wasn't that bad either.",4 star rating,Niño M.
5/28/2018,"Santa Barbara, CA",There is nothing like this restaurant in Santa Barbara. Busy and bustling the food is always fresh and very consistent. The great view of the harbor and Santa Barbara mountains it is a must for both visitors and locals. Try the fish and chips I haven't had any better anywhere. Great service very attentive.,5 star rating,Christine V.
5/27/2018,"Orange County, CA","I find it difficult to come by a really good seafood restaurant. I could careless about the ambiance. I just want good food. Well, fellow yelpers did not let me down this time! SoCal does not have a whole lot of good seafood restaurants. You either have to go to Mexico, South America, or the Pacific Northwest to find quality seafood. There are some fancy good looking places but most are overrated. Brophy Bros has got it right! We expected a wait and were given a beeper and told an approximate time. It was about a 45 minute wait. Once seated, we were served promptly with a smile. We ordered a dozen oysters and they were fresh and excellent. We also ordered clams, calamari, clam chowders, fish & chips, cioppino, and New York steak. They were all very good and my daughter enjoyed her steak. Steamed clams were so good that I ordered another order and ate ithem all myself. My wife even commented that her cioppino was flavorful and tasty. That says something considering she's a picky eater.This place does not disappoint and we'll be back for sure.",5 star rating,J P.
5/24/2017,"Newport Beach, CA","If you want potato chowder , Oder the Clam Chowder.We had dinner their on May 14, 2017; both my wife and I ordered the clam chowder , the broth was good but the bowl was filled with potatoes. And, in the chowder was cut up tiny pieces of Shrimp, not clams. Disgusting!This place thrives on tourists as locals would never go there to be stung.It was overpriced altho the service personnel were good.We has a 45 minute wait for a terrible product.Doesn't even rate one star as far as food goes.Would never recommend it...Herb Ring",1 star rating,Herb R.
5/1/2014,"Whittier, CA","Best casual seafood in Santa Barbara. Too crowded? Check out  downstairs or around the corner for their other eatery.Close your eyes, throw a dart at the menu, order it,  and will be the best thing you eat in Santa Barbara. This places hits it out of the park every time. start with oyster shots obviously and mosey up to a small appetizer. mussels anyone??? watch em plate that at the bar, its awesome. then man up and get your fish of the day or fish and chips or some yummy as cioppino.  the view is so mesmerizing you find the time fly buy and its all about the good life.",5 star rating,Rob D.
1/17/2012,"Huntington Beach, CA","This place is the number one on Yelp in SB for a reason. It's freaking great here! The location is main attraction, right on the harbor and with SB's beautiful days it's the perfect place for all meals. But what gets me coming back is the fresh seafood, at a more reasonably priced meals! Their fresh seafood can rival big fancy restaurants but there's no hassle here. Down home and true eating with lots of flavors and options. My favorite is the Cioppino, especially with their crusty sourdough bread, mm mm! This past weekend I got to try their seafood pasta and clam chowder. Their seafood pasta is a must get on my list from now on. Tons of seafood and the pasta was cooked perfectly with a light white sauce. The clam chowder was not the best I've had, too thick for my liking, but it did have big chunks of sweet clam in here.It's small at Brophy Bros, and everyone is pretty much sitting on top of each other. But that's part of the fun!",5 star rating,Qui C.
5/24/2018,"Los Angeles, CA",This is amazing so fresh and delicious the wait is long but so worth it. The clamchowder is to die for. I swear everything is so good you have to go here. We drive from Reseda to Santa Barbara for this clam chowder. The fish stick are so good oh my gosh. Amazing Amazing,5 star rating,Bridgette Z.
7/1/2018,"Central LA, Los Angeles, CA","All hype. Food tastes mediocre, nothing special. Was very extremely crowded, not worth the wait and lack of elbow space.",2 star rating,Gloria L.
8/4/2015,"Inglewood, CA","4 stars, in other words I'd definitely eat here again. Staff were very friendly and attentive. I saw a bartender try to find a guy who left his I.D. at her station, obviously she couldn't go on a 20 minute mission into the parking lot but she did make an effort.Food wasn't mind blowing, but it was very good and wallet friendly. Two of us eating was about $50 and I like round numbers so $10 tip.",4 star rating,Grammar C.
2/19/2018,"Long Beach, CA","We came here for dinner and my husband wanted to try the seafood pasta. So we put in our order for the seafood pasta and the seafood sampler. We were pretty disappointed when our server came back to tell us that they ran out of scallops (which are my husband's favorite) and that she would just give us extra shrimp instead. We were okay with that. Then she comes back to tell us that they also ran out of pasta. Another disappointment to add to the list. We ordered the crab cakes instead which supposedly comes with coleslaw however, when our order came out, there was no coleslaw on our plate. We got fries and rice instead. The crab cakes were good and the seafood was good but the fact that we came here to order some specific was quite a disappointment. We got seated outside, which had a nice view of the harbor. Perhaps if there is a next time, we'll be sure to call and ask if they have what we plan on ordering ahead of time.",3 star rating,Virgilynn B.
8/6/2018,"San Francisco, CA","Love this place. The food is pricey but worth it.  My favorite item on the menu are ate baked clams. They are quite perfectly baked and have the right amount of garlic and crumbs. I've never had anything there that I didn't like. As far as fish is concerned, I'm fairly picky.",5 star rating,Hortencia G.
1/23/2015,"Santa Barbara, CA","We went there last night for a date. The steamed clams appetizer is not something I would ever order again. It was fairly flavorless and the clams had a decent amount of grit. Just unpleasant to eat. Some clams were fine, others had grit. However, the clam chowder was absolutely amazing. Full of flavor, everything was cooked well, and just a classic dish done right. A bowl of that paired with the sourdough bread they bring to the table is just yummy. Definitely coming back for the chowder!!",4 star rating,A C.
5/13/2017,"Sacramento, CA","I got the shrimp scampi & it was amazing!! Started the meal w/ a cup of clam chowder. It was not skimpy on the clams, was NOT over done w/ potatoes, & super delish!!! The Cole slaw wasn't over dressed. And the rice pilaf was delish!! Would definitely eat there again over & over!!!",5 star rating,Karen M.
8/3/2017,"Montgomery Village, MD",Our server was very accommodating. Wait wasn't too long even though the place was busy and the food was so good!! I ordered the salmon with some grilled veggies on the side. Everything was so fresh and the view by the water was perfect.,5 star rating,Abbie W.
2/11/2014,"Baltimore, MD","Had the clam chowder which was fantastic. Also the salmon salad, it was fresh and cooked perfectly!  The staff was great also!  Very friendly and nice!  The Bloody Mary was done perfectly also!",5 star rating,Christie W.
12/18/2013,"Santa Clara, CA","2.5 stars.I was so excited about going to this place with the excellent reviews. Unfortunately,  I don't think its a great seafood place. The service was very prompt and friendly enough, even with the rush of the lunch hour. It was packed. The place had a seafood shack kind of feel and the ambiance was chill and pleasant. But the food was....Calm Chowder: the initial taste was quite pleasant, but after five spoonful you feel heavy and don't want to continue eating it. It was definitely chunky and creamy.  3 starsCalamari: this place is known for this dish and it was pretty good. The breading though, continuous fell off. The calamari itself was very tender and wasn't chewy at all. Flavor was kind of bland. 3.7 starsTuna melt: an open sandwich style, with a thick, soft white bread with a lot of tuna and a slice of cheese melted on top. It was good. There was fries and coleslaw. Fries needed a bit more salt. Cole was like whatever. 3 stars1/2 calms 1/2 mussels with broth: the worst I ever had. I love calms and mussels and have tried it at so many restaurants. This place overcooked the mussels so much that they shriveled into a small, tiny rubbery dime like thing.  The calms were just slightly overcooked. The broth was disgusting, tasted like dirty water with a lot of salt...I don't know where all the sweetness of the calms and mussel go? They gave me a bowl of broth and then on the side, another cup filled with broth too. Where did all that broth come from?  I'm used to having very little,  but delicious, sweet, savory broth. ZERO star. Overall, it was saddened because its next to the sea and known for their seafood but when I came, I had mediocre food or nasty food. Would never come back.",3 star rating,Lily V.
7/19/2016,"Dallas, TX","2 out of 5 Pearl beers. We ordered mahi mahi, sword fish, and crab cakes. The fish was hardly seasoned and a little overcooked just like a Steven Seagal movie. The crab cakes were as weak as David Carradine's spinning back fist. The service was as good as Jean-Claude Van Damme's englsih accent. The people at Brophy's deserve a swift round house kick of Texas Ranger Justice. Brophy's does not meet the expectations that come with its high rating and number of reviews. Try some place else for seafood.",2 star rating,JJ M.
5/13/2014,"Pasadena, CA","We came here on a rainy day and sat upstairs at the bar. Even though it was rainy it was nice to look out onto the harbor and watch the waves. We got there right as they opened so there was no wait, but it filled up quickly. I could have spent the entire afternoon here, but we had somewhere to get to. The service was friendly and attentive. We shared the hot combo since it was a cold rainy day (Beer-Boiled Shrimp (8), Steamed Clams (4) Oysters Rockefeller (2), Steamed Mussels (4), Baked Clams (2)) Everything was fresh and delicious. I had a Bloody Mary and it was mediocre. Kind of flavorless and watered down. I will stick with beer next time. Looking forward to a return visit.",4 star rating,Tara C.
9/3/2012,"Kirkland, WA",This was last stop dropping off son at Berkeley and was fairly full but tired from driving so wife and I stopped here - on Monday night place was packed - had to wait 45 minutes - wife had clams and I had chowder - the best chowder I have had in recent memory - my wife enjoyed clams - broth was tasty - have had better but still above average - dinged them one star for saying 30 minute wait that turned into 45 - sorry service counts - and accuracy in terms of waiting - better to underpromise and overdeliver and not the other way around.  For being on the water not the great view after dark - probably better during the day - still they must be doing something right (or else everything in Santa Barbara is meh) to have that kind of wait on a Monday.,4 star rating,Michael G.
6/23/2016,"Denver, CO","Average touristy restaurant. Ordered clam chowder, cioppino, ahi and calamari. Best plate was clam chowder. Everything else was bland. Interesting view of harbor especially watching boats coming in and out with their daily catch. With so many outstanding restaurants in Santa Barbara probably won't return.",3 star rating,Cely L.
9/21/2014,"Raleigh, NC","The scenery was awesome and the atmosphere was so fun!  We enjoyed standing on the porch and ordering from the windows connecting to the bar.  Everything was so tasty- calamari, wine, clam chowder, cold plate of fresh seafood.  There were also some friendly locals which is always a good sign of a good local restaurant.  We'll visit again when in Santa Barbara!",5 star rating,Jacqueline H.
1/3/2017,"Northridge, Los Angeles, CA","It's a popular bar and grill at the Harbor, so you have to be ready for it to be noisy and crowded. Especially in winter, where few people sit out on the patio. That being said, the shrimp was fresh and perfectly cooked, fish and chips crisp and not greasy, and good, friendly service. Even more fun on a summer evening!",4 star rating,Jonathan S.
9/1/2012,"San Jose, CA","My wife and I were in Santa Barbara for vacation.  We happened to be at the harbor around dinner time, checked Yelp and decided on Brophy Bros based on the reviews.  We started with the fried calamari which very crispy and had the right amount of seasoning.  I am a seabass fan so had the cajun seabass and it was the best seabass I have ever tasted.  This is a must try.  My wife had the shrimp and crab salad and she really liked it.We were seated outside and the view was great.  The staff was extremely friendly and attentive. I highly recommend Brophy Bros.",5 star rating,Fred L.
7/8/2015,"Los Angeles, CA","Great service: The waiters and waitresses really hustle. Our order was taken the minute we were ready. Our food came so fast you'd think we ordered it ahead of time. Anything we asked for (ketchup, water refill, etc.) came back within seconds. When we ate there the place packed to capacity but the service was like we were the only ones there. Top notch!Great food: Everything we ordered (shrimp cocktail, peel and eat shrimp, fish and chips, salmon salad) was amazing. Generous portions, reasonably priced, served hot, incredibly tasty. Seriously what more could you ask for?There are only a handful of downsides to this fabulous restaurant. 1. The parking is a bit rough. It took us a while to find a spot. 2. It's upstairs with no elevator? A little hard for my wife to get up the stairs on crutches. 3. It's usually packed and there is a wait - But that's because they are AWESOME.Every time I pass through Santa Barbara this is the place to eat.",5 star rating,Jason L.
10/18/2014,"Salt Lake City, UT","Can we just say The BeSt Clam Chowder on the Planet?!?!Yep.  It's that good.   And worth waiting for.They don't take reservations, so be prepared to stroll along the docks or find a seat on a nearby retaining wall.  Better yet, I understand you can eat in their bar on the street level off much the same menu as the upstairs dining room.  If you only have one night for seafood in Santa Barbara, go to Brophy Brothers.  It's THAT good!We closed up the restaurant the night we went, and still had heart service and weren't rushed one bit. Great experience, fun location, just wished we could have made reservations.",4 star rating,Elle P.
2/21/2012,"Glendale, CA","What better way to wind down after a day of Solvang exploring, surrey bike riding, beer tasting and casino gambling?  Hit up some seafood right by the pier!  Our merry group came here for a late dinner before driving back to LA.  We got here about an hour before closing and didn't have to wait at all.We split the BEER BOILED SHRIMP (it's alright...reminds me of college when we used to make this on the grill) and 1/2 DOZEN OYSTERS ON THE HALF SHELL (I love raw oysters...gotta hit up a raw bar soon!  These were shucked well.), plus we each had an OYSTER SHOOTER (these were virgin and oh so good!).For my meal, I had a cup of their amazing NEW ENGLAND CLAM CHOWDER (definitely get a cup or bowl of this) and the FISH 'N' CHIPS.  You get three tender pieces of fish.  I liked the batter, but found the frying inconsistent...one piece was slightly underdone and another was overdone.  It came with decent fries and a scoop of coleslaw.This location does not take reservations.  Coming as late as we did that was a non-issue.  That also meant we didn't get to enjoy the harbor view.",4 star rating,Carol L.
7/6/2015,"Irvine, CA","The hubby and me went to Santa Barbara for a day trip and didn't want to miss this place at any cost. The yelp reviews and pictures dragged us 180 miles away from home to this glorious seafood haven. Started with an oyster shooter each. Lip smacking, nose burning , super kickstart to our meal. Shared a cup of the best clam chowder in the whole world. So creamy, thick and chunky that I bet it will be your best too!! Followed this with a seafood hot combo (beer boiled clams and mussels, two garlic baked oysters and two herb baked clams) and a plate of fish and chips. Washed down all this with some Pinot noir. So so so good. All this great and super fresh food and drinks for $60!!!! This place is just toooo good to miss people!",5 star rating,D R.
4/19/2017,"Santa Paula, CA",The service is poor.  Our server never checked or refilled drinks.  Everyone at the table ordered clam chowder as an appetizer with mine arriving 15 minutes before my wife's that came after her main course.  Saw our server when she took the order and delivered the bill.Food is mediocre.  I had a chopped chicken salad that had no flavor.Noise level prevents any conversation,2 star rating,Larry P.
4/19/2017,"Los Angeles, CA","Aside from the long wait, which is not Brophy Bros fault at all, this Santa Barbara standard continues to deliver. Simply the freshest and best pacific seafood you can enjoy.",5 star rating,Jon E.
7/23/2016,"Beverly Hills, CA",Food needs work.Dont have the Dungeness crab .It is  not prepared properly and the shell is fully on and its a long gruelling fight to get to the crab.I sent it back and they suggested the Crab Louis salad but that crab tasted like  canned and was super salty.I have been here about 6 times as its in my area  and is open later than some restaurants but ive never been impressed with the food which is mediocre. View of harbour is very nice.Staff is polite but not well trained.,2 star rating,susan m.
2/12/2015,"Los Angeles, CA",The clam chowder was delicious. My husband had the Sea Bass he enjoyed it I had a fish sandwich with more food and I could possibly eat it was excellent.,5 star rating,Patti H.
7/2/2016,"Los Angeles, CA","Fresh seafood! Oysters: big and juicy, poke salad good (they dont skimp on tuna), calamari was great (light and crispy batter)..even the water is good. Not the restaurant's fault, but the long wait and tiny tables prevented the extra star. Would def go again!",4 star rating,Ro L.
4/15/2017,"San Carlos, CA",Went on a weeknight.  Tried the Clam/Oyster Bar downstairs as didn't want to deal with the wait upstairs.Pat behind the bar made this a special treat.  He was slammed but took time to recommend things to us and made sure we were well taken care of.  A consummate customer service professional.Will certainly be on our list of places to go again.,5 star rating,Scott G.
8/16/2018,"Santa Barbara, CA","I ate there today, a local who has been going here many years. Sadly this will be my last visit. I ordered the salmon salad sans salmon as I had done before. After getting the bill, the usual deduction for the fish was much smaller. When I asked the manager why, he said the price was set by the chef. Really? I don't think so. Also, as we were dining on the deck, a refrigerated truck pulled up below and ran its motor for at least a half hour. The couples at the table behind us shouted at each other over the noise. Altogether a bad dining experience.",1 star rating,Claire H.
11/14/2014,"Apple Valley, CA","Can't really say more than what's already been posted. Best clam chowder in these parts and I've tried the ""others"" Plenty of good meat on the cold plate appetizer too.Enjoy :)",5 star rating,Doug H.
7/20/2017,"El Paso, TX","Fantastic, fantastic! Fantastic! Fantastic! Food, service, view, ambiance. Go to this place. Awesome.",5 star rating,Helen R.
7/20/2017,"Rohnert Park, CA",3 things you won't regret. 1) sit downstairs. 2)order the bloody mary. 3) clammiest clam. chowder ever.,4 star rating,Carina B.
7/19/2018,"Rio Rancho, NM","Since I have lived back on the east coast and been to Boston and Baltimore resturants, I was not overly impressed with certain things about the resturant.  Very cramped seating and extremely long wait for food to come to table.  I will say that the employee's were very accommodating and food was ok.",3 star rating,Lorraine N.
4/7/2015,"Los Angeles, CA",Great place to get some oysters and pasta. It has tables indoor and outdoor with some settings at the bar. It was very crowded when I got here so it was hard to get the attention of the servers when I wanted to order some more items. I loved their bloody Mary too! Yum yum bloody Mary here,4 star rating,Christine K.
12/16/2014,"Bakersfield, CA","Casual, easy rain or shine.  Straight forward seafood.  I love sitting at the bar watching the wharf.  Dress warmly n the winter time.  Mostly open air restaurant.  Fish and chips are a large order.  The tuna melt sandwich is an open faced sandwich.  It wasn't my favorite.  Good bloody Mary's.  They would b better if they put more treats in them.",4 star rating,Kell K.
4/5/2017,"Osseo, MN",Fabulous! Authentic Seafood dishes prepared with the very freshest fish and seafood! Wonderful views of Santa Barbara and harbor.,5 star rating,Glenn T.
6/8/2017,"San Jose, CA","Delicious food: clam chowder, calamari, fish and chip. Bar is less crowded but still busy - took awhile to get orders in.",4 star rating,Katelyn D.
11/1/2016,"San Diego, CA","Best choppino ever.   Loved this place.  Great food, Great service and a great view of the ocean. This is a must if you visit or live in Santa Barbara. We were only in Santa Barbara for three days but this place, we were told, had the best for seafood.  We only wish we could've stayed longer so we could have returned and eaten more. At least we know where to go when we come back to Santa Barbara.",5 star rating,Christie H.
4/29/2018,"Duarte, CA",Best Bartenders and servers! And the is really good. Clam chowder is the best in SB! They remembered it was our birthdays (3 BFF's) and made it super special without us even asking. Great place! This was my 3rd time visiting and it delivers always.,5 star rating,Denise A.
7/2/2016,"Berkeley, CA","Two for the view. Don't get the good reviews...had clam strips with no clam, just breading and how can you screw up cole slaw? Inedible.",2 star rating,Jean R.
1/22/2017,"Simi Valley, CA","Just had lunch here on this COLD, STORMY day, but the warm clam chowder made everything FANTASTIC, then it was followed by seafood pasta that WAS TO DIE FOR!!!! Great place, great food and great prices!! Always a great place to eat!",5 star rating,Maryhelen E.
