ID,Name,Categories,ReviewsNum,Rating,Zip,lat,long,Address
a9sCmvQzacGAPNwnuyLYMQ,Alfie's Fish & Chips,Fish & Chips,186,4,93436,34.6476,-120.457298,"610 N H St Lompoc, CA 93436"
odpuyU1jGDhhQ54d3dG3sQ,China King,Chinese,185,3.5,93117,34.44122621,-119.8283881,"5915 Calle Real Ste B Goleta, CA 93117"
EKGFjRdsXRlXmgj0PlJhfg,Thai Villa,"Thai, Barbeque, Seafood",185,4,93444,35.03542874,-120.487854,"626 W Tefft St Nipomo, CA 93444"
VeFfrEZ4iWaecrQg6Eq4cg,Cal Taco,"Mexican, American (Traditional), Burgers",185,4,93117,34.43039176,-119.8823127,"7320 Hollister Ave Ste 1 Goleta, CA 93117"
v5jxpGnKbx3vVxs28dgokQ,Saigon Vietnamese Restaurant,Vietnamese,185,3,93105,34.43953,-119.751516,"3987 State Street Santa Barbara, CA 93105"
6smGb7xv5fDbBsLgW1WC2w,Shintori Sushi Factory,"Japanese, Sushi Bars, Specialty Food",185,3.5,93105,34.440233,-119.728322,"3001 State St Santa Barbara, CA 93105"
FAc2Mv92KL00cbLdpAc0kQ,Giovanni's Pizza Carpinteria,Pizza,183,3,93013,34.39858,-119.51829,"5003 Carpinteria Ave Carpinteria, CA 93013"
jrSC1bwN2lz9dVBrNTejSg,Jack's Bistro and Famous Bagels,"Bagels, Breakfast & Brunch, Sandwiches",183,3.5,93013,34.39866,-119.51746,"5050 Carpinteria Ave Carpinteria, CA 93013"
2RtyOlU9mwyVisvgOECaDA,Uniboil,"Asian Fusion, Hot Pot, Bubble Tea",182,4,93117,34.4355451,-119.8203407,"5599 Hollister Ave Unit C Goleta, CA 93117"
jW4a3W9-UkFxpglHvo_Kqg,Meun Fan Thai Cafe,"Thai, Salad, Soup",182,3.5,93109,34.401169,-119.721505,"1819 Cliff Dr Santa Barbara, CA 93109"
bdfZdB2MTXlT6-RBjSIpQg,Pho Bistro,"Vietnamese, Chinese, Bubble Tea",181,3,93117,34.4129311,-119.8555249,"903 Embarcadero Del Norte Isla Vista, CA 93117"
Slg6Ec2D7vEBRmgVUfwkzQ,Angel Oak At Bacara,"American (New), Seafood, Steakhouses",181,4,93117,34.43352,-119.920549,"8301 Hollister Ave Santa Barbara, CA 93117"
RABH9kPREceovCs3GIMVQQ,Hakane Sushi,"Sushi Bars, Japanese",181,4,93023,34.4483251,-119.2356406,"967 E Ojai Ave Ojai, CA 93023"
#NAME?,Taffy's Pizza,Pizza,180,4,93105,34.4296608,-119.7174835,"2026 De La Vina St Santa Barbara, CA 93105"
ZJzlns_dFkapVajmdFHGuw,Embermill,Caribbean,180,4.5,93101,34.422,-119.7031,"1031 State St Santa Barbara, CA 93101"
Wz9t6PtcWg6vyr_P6cq9EQ,Herb Home Thai Restaurant,"Thai, Noodles, Soup",179,4,93436,34.64493,-120.457491,"426 N H St Lompoc, CA 93436"
1Du1NruqJwxnzgEUHc42Jw,SB Sunshine Cafe,Breakfast & Brunch,178,4.5,93105,34.4407,-119.7387,"3514 State St Santa Barbara, CA 93105"
qdpdUjdkEUpzYDdce2yZng,Plaza Deli,"Sandwiches, Salad, Hot Dogs",178,4,93105,34.436708,-119.748708,"140 S Hope Ave Santa Barbara, CA 93105"
TJ8zk8vY9QSlIyIsfw-lJA,Woody's Butcher Block,"Butcher, Cheese Shops, Sandwiches",177,4.5,93454,34.9527717,-120.4269685,"700 E Main St Ste 104 Santa Maria, CA 93454"
k5aKkn9EWFDxUSYkpzFE4g,Osteria Grappolo,"Italian, Salad, Wine Bars",177,4,93463,34.595931,-120.1437291,"1546 Mission Dr Solvang, CA 93463"
x2t5_TAfv-hRcwzg48-QjQ,D & A Hawaiian BBQ,"Hawaiian, Barbeque",176,3.5,93454,34.97316641,-120.434189,"1836 N Broadway Santa Maria, CA 93454"
sbs8XEAlCVS45bv0yo7xyg,Ha Ha Sushi,Sushi Bars,176,3.5,93455,34.866412,-120.419113,"4869 S Bradley Rd Ste 128 Santa Maria, CA 93455"
XpfMF7xmzfJ57dYeVXxfvw,In-N-Out Burger,"Burgers, Fast Food",174,4,93454,34.937343,-120.418839,"1330 S Bradley Rd Santa Maria, CA 93454"
syuKX2pH3JJhOOppzNI6SA,Yoichi's,Japanese,174,4.5,93101,34.42713547,-119.7024307,"230 E Victoria St Santa Barbara, CA 93101"
5_SmIHVG4AKYynAWVPKQjA,California Grill Nipomo,"Burgers, Sandwiches, American (Traditional)",173,4.5,93444,35.03994147,-120.4797795,"277 W Tefft St Ste A Nipomo, CA 93444"
4JI3BktDjGsgo24d094Maw,Banzai Marina,"Japanese, Sushi Bars",172,4.5,93001,34.2792258,-119.2928858,"120 S California St Ventura, CA 93001"
RXc-WhXHKK_UQBdVYmkwqw,Om Thai Cuisine,Thai,171,4.5,93022,34.39700348,-119.2993786,"710 Ventura Blvd Oak View, CA 93022"
VqcHpG3ODZ4KHBhbxcL4-Q,Tacos Don Roge,Tacos,169,4,93013,34.39746,-119.52062,"751 Linden Ave Carpinteria, CA 93013"
8W--9V6Gfh4lKh7k3Lw8RQ,California Tacos ,Mexican,169,4,93463,34.59944,-120.128156,"606 Alamo Pintado Rd Solvang, CA 93463"
odwt1VJ5KThtowV4LsnTbg,Olive Garden Italian Restaurant,"Italian, Salad, Soup",169,3,93454,34.93905,-120.41865,"1210 S Bradley Rd Santa Maria, CA 93454"
HD_FDAj0YWi77kGHl_q2dQ,The Shoals Restaurant,"Seafood, American (Traditional)",168,4.5,93001,34.356475,-119.440016,"6602 Old Pacific Coast Hwy Cliff House Inn on the Ocean Mussel Shoals, CA 93001"
ZK2_CjhuRnmIcU7JGmqvbA,The Natural Cafe,"Cafes, Mexican, Vegetarian",166,4,93454,34.916282,-120.437553,"2407 S Broadway Santa Maria, CA 93454"
IoAubn7CpU2rqcURxUo1MA,Barb's Pies,Pizza,165,4.5,93101,34.418175,-119.696062,"18 E Cota St Santa Barbara, CA 93101"
ZrxlfdFU_qpnIHI2DmoRxA,Mesa Pizza,"Pizza, Italian, Sandwiches",165,4,93109,34.40063,-119.72253,"315 Meigs Rd Ste K Santa Barbara, CA 93109"
L0fEVkLz2Ki8NyZmOnG8-Q,Bravo Pizza Lompoc,Pizza,163,4.5,93436,34.66122,-120.458778,"129 W Central Ave Ste C2 Lompoc, CA 93436"
9kfN12wVGnKo54AaRjz0vQ,Guicho's Eatery,"Italian, Desserts, Sandwiches",162,4.5,93013,34.39856,-119.51927,"901 Linden Ave Carpinteria, CA 93013"
ZjrbVRe6wR_vahRo-_hjuw,Panera Bread,"Sandwiches, Salad, Soup",162,3,93454,34.922693,-120.426908,"540 E Betteravia Rd Suites, A, B and C Santa Maria, CA 93454"
upPadzUPqo38q1Jg1xeLSA,La Botte Bistro,"Italian, Salad, Desserts",162,4.5,93427,34.61043434,-120.1896425,"225 McMurray Rd Buellton, CA 93427"
EXYbKA1tocvOK_1tXxZXLA,Sushi GoGo,"Japanese, Sushi Bars",162,3.5,93101,34.40348066,-119.6936423,"119 Harbor Way Ste B Santa Barbara, CA 93101"
eTVtHkrdoh8plErbmRhTfw,Oaxaca Fresh,Mexican,161,3,93013,34.3972478,-119.5206468,"721 Linden Ave Carpinteria, CA 93013"
o9dB3ptlB9qdiOvJzMeSLw,The Nugget Bar and Grill,"American (Traditional), Bars",161,3,93117,34.4411542,-119.8223987,"5687 Calle Real Goleta, CA 93117"
tPa95CYv2Y9RlukBId1MyA,Sake Sushi,"Korean, Sushi Bars, Japanese",160,4,93436,34.65986614,-120.4579899,"1325 N H St Ste C Lompoc, CA 93436"
wb9P0ipW4ysbgNA9jIl3bg,The Nugget,"American (Traditional), Burgers, Sandwiches",159,4,93067,34.42174,-119.59949,"2318 Lillie Ave Summerland, CA 93067"
DzpaiMQnB_sNhZPrgdvKHg,Sushiya Express,"Japanese, Sushi Bars",159,3.5,93117,34.41195,-119.857433,"955 Embarcadero Del Mar Goleta, CA 93117"
wfjqxgLSsLtyzswzQBziSw,Panino,"Sandwiches, Salad, Soup",159,4,93101,34.42274,-119.69795,"834 Santa Barbara St Santa Barbara, CA 93101"
OzGk7arJv6FPrWqaYSvyKQ,Choi's Oriental Market,"Korean, International Grocery",158,4.5,93111,34.4355666,-119.8092569,"185 S Patterson Ave Ste D Santa Barbara, CA 93111"
USBNVDU_G9tFPu4cUxbguw,Santa Maria Burgers,Burgers,156,2.5,93454,34.927842,-120.436644,"1785 S Broadway Santa Maria, CA 93454"
HMcpZC_AHZz_DUqIQ47m5w,The Mayors Place,"Breakfast & Brunch, Fish & Chips, Sandwiches",155,4,93444,35.04127,-120.47748,"181 W Tefft St Nipomo, CA 93444"
Ak4vFqHZUWU5KXONRnuieQ,Los Altos Restaurant,"Mexican, Seafood, Breakfast & Brunch",155,4,93103,34.42494098,-119.6833666,"318 N Milpas St Santa Barbara, CA 93103"
vC2qm1y3Au5czBtbhc-DNw,Sushi Teri,Sushi Bars,155,3,93013,34.3986596,-119.5184099,"970 Linden Ave Carpinteria, CA 93013"
mTXJ2v6HbikFjpDqeLyOnA,Country Catering Company,"Delis, Meat Shops",154,4.5,93117,34.44083,-119.828674,"5925 Calle Real Goleta, CA 93117"
k6Ptrc94R-Mk549pDEVTFA,The Natural Cafe,"Tex-Mex, Vegetarian, Sandwiches",153,4,93105,34.4354209,-119.7456594,"361 Hitchcock Way Santa Barbara, CA 93105"
KW9WI6R_0Ctl4orcB7_SEg,Cajun Kitchen Cafe,"Cajun/Creole, Breakfast & Brunch",151,4,93436,34.66249,-120.4573,"1508 N H St Lompoc, CA 93436"
KB3eR6jtMOq9wm4ltrXxDA,A-Ru Sushi,"Sushi Bars, Ramen",151,4,93427,34.61076355,-120.1895828,"225 McMurray Rd Buellton, CA 93427"
cHJkDKxqgWzuxVZHboJtTw,El Rancho Market,"Grocery, Beer, Wine & Spirits, Delis",150,4.5,93463,34.60597,-120.10126,"2886 Mission Dr Solvang, CA 93463"
vZG0BDPGDJxMGiXcGoVU6w,SB Munchiez,"Fast Food, Food Delivery Services, Burgers",149,4,93110,34.4397058,-119.7708382,"4427 Hollister Ave Santa Barbara, CA 93110"
9xW7LsJpyhVZFRb6z9xorg,Ca' Dario Goleta,"Italian, Pizza, Wine Bars",148,4,93117,34.42914,-119.86902,"250 Storke Rd Unit B Goleta, CA 93117"
m-EfDi7UBwdiEBm7NXqq3w,Pizza My Heart,Pizza,148,4,93117,34.41099,-119.855278,"6533 Trigo Rd Isla Vista, CA 93117"
zP-Uy0n38XqUJkvH0w7-NQ,Sissy's Uptown Cafe,American (Traditional),148,4,93436,34.63824844,-120.4588165,"112 S I St Lompoc, CA 93436"
lwP3kVuFA2EZHo0wVpLWvw,El Toro Bronco,Mexican,148,3.5,93436,34.65445429,-120.4576246,"1030 N H St Lompoc, CA 93436"
TqrJen7jjY-yHg18PqGyow,Klondike Pizza,"Pizza, Burgers, Salad",147,4,93454,34.922316,-120.43772,"2059 S Broadway Santa Maria, CA 93454"
pWDE_rueENu_f5HKA_AsWw,Dune Coffee Roasters,"Coffee & Tea, Coffee Roasteries",147,4,93117,34.42914581,-119.8690262,"250 A Storke Rd Goleta, CA 93117"
sjNVeNqhDjEFHoOybnt2ug,Meun Fan Thai Cafe,Thai,147,3.5,93117,34.44150492,-119.8230234,"5664 Calle Real Goleta, CA 93117"
PGrbZ2-StT9SuEsqXdNL0w,Fatte's Pizza of Santa Maria,"Pizza, Sandwiches",146,4,93454,34.9284139,-120.4358151,"1772 S Broadway Santa Maria, CA 93454"
2N9WHETHcYJsfYpHQ-qN_A,Crushcakes Cafe & Simply Pies,"Cafes, Bakeries, Desserts",146,3.5,93111,34.43541212,-119.8123352,"5392 Hollister Ave Goleta, CA 93111"
BGiq3hk3nvmzWW--N3ihSA,South Side Coffee Co,Coffee & Tea,146,4,93436,34.63870013,-120.458089,"105 S H St Lompoc, CA 93436"
NHVFXqmj4lUVpNiaG0umAQ,Crumbles Café & Bake Shop,"Breakfast & Brunch, Diners, Bakeries",146,3.5,93454,34.9302599,-120.43645,"1635 S Broadway Santa Maria, CA 93454"
AYrFYd-Y5MgR7cWOl5mIxA,Red Lobster,"Seafood, American (Traditional)",146,3,93454,34.93319,-120.418546,"1525 S Bradley Rd Santa Maria, CA 93454"
ZSDioQz97b1OF0Vq6wRstw,Applebee's Grill + Bar,"American (Traditional), Sports Bars, Burgers",144,2.5,93436,34.661191,-120.466805,"621 W Central Ave Lompoc, CA 93436"
mH_e_nxGE3ZlWpGqQzU0eQ,Tom's,"Burgers, Breakfast & Brunch, Sandwiches",143,4,93436,34.64748764,-120.4568481,"115 E College Ave Ste 13 Lompoc, CA 93436"
wMv7DtOH2RsN89RZPRfUhQ,Viet Kitchen,Vietnamese,143,4,93455,34.895329,-120.438338,"3558 Skyway Dr Santa Maria, CA 93455"
hdIinQe2argsjcQGZDfW9g,Applebee's Grill + Bar,"American (Traditional), Sports Bars, Burgers",142,2.5,93454,34.935304,-120.418818,"1415 S Bradley Santa Maria, CA 93454"
1bkGDSQ6LoRki5RbL543Xg,Sanger Family of Wines,"Wine Tasting Room, Olive Oil",142,4.5,93463,34.5958297,-120.1425266,"1584 Mission Dr Solvang, CA 93463"
OOtTb2e9xNqJQ5ra7-yRhA,Los Olivos Grocery,"Grocery, Beer, Wine & Spirits, Delis",142,4,93441,34.65830623,-120.1019942,"2621 W Hwy 154 Los Olivos, CA 93441"
grBPIq_eJCT_SGuhvMrUZQ,Blaze Pizza,"Salad, Fast Food, Pizza",140,3.5,93105,34.4402752,-119.7520355,"3925 State St Santa Barbara, CA 93105"
JpwG8sDNsHuD0f6NF6YuGw,Rusty's Pizza Parlor,Pizza,140,3.5,93101,34.413168,-119.691316,"111 State St Santa Barbara, CA 93101"
VZhRxX3BzU09qK4UlXrN4g,Hugos Restaurant,"Breakfast & Brunch, American (Traditional), Asian Fusion",139,4.5,93013,34.3962952,-119.5131005,"1049 Casitas Pass Rd Carpinteria, CA 93013"
wKOD2ZWMpiJcdSswRXVuRA,L&L Hawaiian Barbeque,"Hawaiian, Barbeque",139,3.5,93117,34.42840604,-119.876541,"7127 Hollister Ave Ste 21 Goleta, CA 93117"
dGWzT3ca6d2QKxZs2M04YA,Koba Sushi,Sushi Bars,139,4.5,93001,34.27786678,-119.2697487,"2026 E Main St Ventura, CA 93001"
E1IwjlCRmdWXxuA6_45PTg,Central Coast Specialty Foods,"Cheese Shops, Meat Shops, Delis",138,4,93436,34.647631,-120.456872,"115 E College Ave Ste 10 Lompoc, CA 93436"
AgVekFXqwt4Y1HxfQcpyiw,Peebee & Jays,Sandwiches,138,4,93013,34.3959647,-119.5138223,"1007 Casitas Pass Rd Carpinteria, CA 93013"
crlk8kaurC4zrPUTt7BevQ,Chubbies Hamburgers,Burgers,137,4,93105,34.43772,-119.72681,"2908 De La Vina St Santa Barbara, CA 93105"
7rrmjpB0op7ihH4qyaVBAA,Rice By Mama 2,"Vegetarian, Vegan, Gluten-Free",137,4.5,93001,34.2812019,-119.2923212,"583 E Main St Ventura, CA 93001"
omPIaHC9QcAlDO2KBlsesg,Patricio's Pizzeria,Pizza,136,3.5,93455,34.86444,-120.44706,"156 S Broadway Ste E Orcutt, CA 93455"
skhqZvwp01_q_B2DYhf4TA,Angela's Restaurant,Mexican,136,4.5,93436,34.63829803,-120.4608154,"115 S J St Lompoc, CA 93436"
OSQw4JVoOZ-35fKJrEUtbg,Lo Mejor De Jalisco,Mexican,136,4,93458,34.95254898,-120.4533615,"116 S Blosser Rd Santa Maria, CA 93458"
J86LJtszDf3saL0B51W_xw,Holiday Inn Express & Suites Carpinteria,"Hotels, Venues & Event Spaces",136,4,93013,34.39264,-119.50933,"5606 Carpinteria Ave Carpinteria, CA 93013"
E4cq4Cxo6J83Cx8MK_TzqA,Asian Experience,Thai,135,4,93268,35.13954544,-119.4554825,"215 Center St Taft, CA 93268"
svFhtRSwgnHhxpsNIJOutA,Las Comadres,Salvadoran,134,4,93458,34.9530151,-120.4376368,"202 W Main St Santa Maria, CA 93458"
Irmi2mjZmSn-h6wxpPJypA,Palo Mesa Pizza,"Pizza, Vegetarian, Sandwiches",134,3.5,93420,35.08079529,-120.5857544,"2790 S Halcyon Rd Arroyo Grande, CA 93420"
k9E5ZoG1MiYoi_bOQoytgg,Dong Hae Sushi,"Sushi Bars, Japanese",133,4,93436,34.6471822,-120.457621,"600 N H St Lompoc, CA 93436"
eukRpR47MDH4XXfU_Dul9Q,Madam Lu,Chinese,132,3,93105,34.4407,-119.73928,"3524 State St Santa Barbara, CA 93105"
45Ut-AN8h3c88-pYTrGBnA,PokeCeviche,"Poke, Seafood, Asian Fusion",132,4,93117,34.41301403,-119.8572313,"901 Embarcadero Del Mar Goleta, CA 93117"
IZZ7J14VnJGyUqYH1tgT6w,Satellite,"Wine Bars, Vegetarian",131,4.5,93101,34.42252,-119.70408,"1117 State St Santa Barbara, CA 93101"
Km7Aoq8pCjC9kRZIEOHNvg,The Lucky Hen Larder - Santa Ynez Valley Cheese Company,"Cheese Shops, Sandwiches, Coffee & Tea",130,5,93460,34.6124075,-120.077231,"1095 Meadowvale Rd Santa Ynez, CA 93460"
c1tH5Btm_f7SQ-6ju22wag,Pollofino's,Mexican,129,4,93117,34.4300851,-119.8667956,"6831 Hollister Ave Goleta, CA 93117"
mAe2vv24uxf6MlR4-yXSSg,Uncle Chen Restaurant,Chinese,128,4,93013,34.39637756,-119.5134888,"1025 Casitas Pass Rd Carpinteria, CA 93013"
c6GD8QucJEbkFXlxo2ch0g,Maverick Saloon,"American (Traditional), Bars, Gastropubs",127,4,93460,34.612946,-120.077103,"3687 Sagunto St Santa Ynez, CA 93460"
bO5RJ0rRuZLF0QwACu4ymQ,The Willows,"Seafood, Steakhouses",127,4,93460,34.60949883,-120.0852416,"3400 E Hwy 246 Santa Ynez, CA 93460"
SeneXbKmhHhPtzyTDPDnvA,Sam's To Go - Isla Vista,"Sandwiches, American (New), Beer Bar",127,4,93117,34.413137,-119.8566658,"6560 Pardall Rd Isla Vista, CA 93117"
1eXcaYVagk4KrUgG8Bd5BA,SushiWay,"Sushi Bars, Mexican, Cocktail Bars",127,3.5,93030,34.197995,-119.179031,"455 S A St Oxnard, CA 93030"
f7S0WFDy_J1TGahYhnoMLA,OPPI’Z Bistro And Natural Pizza,"Pizza, Italian, Vegetarian",126,4.5,93101,34.42229,-119.70254,"1026 State St Santa Barbara, CA 93101"
RjOnk_W82F2brYtpDZ59MA,Cubaneo,"Bars, Cuban, Sandwiches",126,4,93101,34.41658,-119.69451,"418 State St Santa Barbara, CA 93101"
c-Ji7JEAFlp4JOAr9G9-dQ,Wild West Pizza & Grill,"Italian, Pizza",125,4,93436,34.65672201,-120.4593962,"1137 N H St Ste U & W Lompoc, CA 93436"
ejqpFQ0dwO7AZhxTO9fySg,Bossie's Kitchen,American (Traditional),124,4.5,93103,34.43007,-119.69086,"901 N Milpas St Santa Barbara, CA 93103"
AtOVNUAlZBSEL3sZTtH9Zw,Love Pho Cafe,"Vietnamese, Cafes",123,4,93036,34.24019,-119.17651,"550 Collection Blvd Oxnard, CA 93036"
0l1F-hpSAEmETmgIqSQZQA,Valle Eatery & Bar,"Bars, Pizza, Breakfast & Brunch",122,4.5,93436,34.65734677,-120.4583142,"1201 N H St Lompoc, CA 93436"
XHxAIQR-QAz6j1RMaz_J1A,Giovanni's of Santa Barbara,"Pizza, Salad, Sandwiches",122,3.5,93105,34.4405277,-119.7290589,"3020 State St Santa Barbara, CA 93105"
oWgsHwFAKHUkTnnE3WO41A,China Panda,Chinese,122,4,93427,34.60936477,-120.1859497,"272 E Hwy 246 Ste 106 Buellton, CA 93427"
cZ6sHHLv7VSmuFSxP6sQLg,Lao Wang,"Chinese, Noodles",122,3.5,93117,34.41331,-119.85477,"6530 Pardall Rd Ste B Goleta, CA 93117"
TMuVA5OgWDiObOdJdSYfxA,Hang Out,Thai,122,4,93455,34.866331,-120.420021,"4869 S Bradley Rd Ste B36 Santa Maria, CA 93455"
UKkAFJhfglu4j6k5dgLxOw,Chef Rick's,"American (New), Burgers, Sandwiches",122,4,93455,34.88327,-120.43549,"135 East Foster Rd Santa Maria, CA 93455"
vJ9FM5fu6pgX8DAJRfI4PQ,Sake Sushi,"Sushi Bars, Japanese, Korean",122,3.5,93454,34.951357,-120.434208,"194 Town Ctr E Santa Maria, CA 93454"
CTmAWi-W8_Id00EjHF5Uwg,Rusty's Pizza Parlor,Pizza,121,3.5,93013,34.39734,-119.51592,"5250 Carpinteria Ave Carpinteria, CA 93013"
x8rv6ftX_CXCmuzmYLsniA,The Big Bopper Drive-In,"Burgers, Mexican",121,3.5,93463,34.59565,-120.14477,"1510 Mission Dr Solvang, CA 93463"
fAiPD2OIEm9wtS7uJqzu5Q,Natural Cafe,"Cafes, Vegetarian",121,4,93117,34.4288744,-119.8733415,"6990 Market Pl Dr Goleta, CA 93117"
4IvkU_luVe9g6dM9m1yhpQ,Me-N-Ed's Pizzeria,Pizza,120,2.5,93444,35.03513505,-120.486956,"110 Mary Ave Nipomo, CA 93444"
uPaVoR6XHk12KT9KTr1WFw,ASIE,"Dim Sum, Ramen, Sushi Bars",120,3,93101,34.416957,-119.69615,"511 State St Santa Barbara, CA 93101"
eSCaJIJI-kLyixR7bAk9Hg,Panda Express,"Chinese, Fast Food",120,2.5,93454,34.92127,-120.43303,"236 E Betteravia Rd Santa Maria, CA 93454"
U1Gc3wKN5viu_e68KJVOdQ,Wingman Rodeo,"Chicken Wings, Sandwiches",120,4,93103,34.429098,-119.688713,"730 N Milpas St Santa Barbara, CA 93103"
GLxlm2tpDGeYuGr8_GmmPQ,Sushi Teri,"Japanese, Sushi Bars, Salad",120,3.5,93436,34.63916755,-120.4598061,"213 W Ocean Ave Lompoc, CA 93436"
sj2o49ZCq2iJlZxDNrHDaA,Institution Ale Company,Breweries,119,4.5,93108,34.41741,-119.69588,"516 State St Santa Barbara, CA 93108"
k3UqPTWg4I9gqNrNJq4E_w,Santa Maria Brewing,Breweries,119,4,93444,34.99567,-120.43637,"115 Cuyama Ln Nipomo, CA 93444"
2aP9wvEqpGLLDVpWTWlAog,Reynaldo's  Bakery,"Bakeries, Mexican",118,4.5,93013,34.3982887,-119.5193817,"895 Linden Ave Carpinteria, CA 93013"
NIqFlHurHm0cj6QXczYbEQ,Rudys,"Mexican, Breakfast & Brunch",118,3,93013,34.396107,-119.514411,"1001 Casitas Pass Rd Carpinteria, CA 93013"
xIdfandRmlpa2lmN2MMypw,805 Tacos,"Tacos, Beer Bar, Seafood",118,4,93458,34.95290375,-120.4502792,"1018 W Main St Santa Maria, CA 93458"
Ji3XN5gL1aBlbhtFEGpMFA,Mollie's,Italian,118,4,93101,34.42390028,-119.7049458,"1218 State St Santa Barbara, CA 93101"
hlNOpR5lzTCSwtNDbWuHdA,The Village Coffee Stop Cafe & Catering,"Coffee & Tea, Breakfast & Brunch, Barbeque",117,4,93436,34.700935,-120.46813,"3734 Constellation Rd Ste J Lompoc, CA 93436"
6kPHr6gZaU9732ptn9gJrA,La Guerrerita Mexican Food,"Mexican, Breakfast & Brunch",117,4,93117,34.435922,-119.823073,"5698 Hollister Ave Ste A Goleta, CA 93117"
9wph0-qA5-4-WXc3N99F1g,Fuego,Sandwiches,116,4.5,93433,35.12168,-120.61674,"1187 W Grand Ave Grover Beach, CA 93433"
C-aATB7SbuwMBPN5dgjghQ,Rusty's Pizza Parlor,"Pizza, Sandwiches",115,3,93105,34.440102,-119.743497,"3731 State St Santa Barbara, CA 93105"
Z19kDppC2EAzT3s31mYtIA,New Ocean Chinese Restaurant,Chinese,115,4,93458,34.950113,-120.437976,"331 Town Ctr W Santa Maria, CA 93458"
xkYNvZlraS1JGleICGhE1w,Kyle's Kitchen,"Burgers, Ice Cream & Frozen Yogurt, Salad",115,3.5,93117,34.430525,-119.872236,"7000 Hollister Ave Goleta, CA 93117"
0wvGGkGW_cIg0GgO0W2PbA,Rudy's Restaurant,Mexican,115,3.5,93427,34.610248,-120.187707,"234 E Hwy 246 Buellton, CA 93427"
Qp-VIRj9Rs4zVYEk1cS9pQ,Papa’s Thai Cafe,Thai,115,4.5,93401,35.2847,-120.65689,"1308 Monterey St San Luis Obispo, CA 93401"
DD3TxygdxBxKh9gbjCuLDA,Events By Rincon,"Venues & Event Spaces, Cocktail Bars, American (Traditional)",115,4.5,93013,34.40622,-119.54756,"3805 Santa Claus Ln Carpinteria, CA 93013"
sCpzofm05MVM0sLhbz0sYA,BBQ Land,Barbeque,115,2.5,93454,34.92439704,-120.4364357,"1975 S Broadway Ste A Santa Maria, CA 93454"
NTLvzcGNm4IUF_yXIwIhvA,Thario's Kitchen,"Pizza, Italian",114,4.5,93013,34.40620781,-119.5477163,"3807 Santa Claus Ln Carpinteria, CA 93013"
YXKot5TH9MhC4khAn0JC3w,Altamirano's Mexican Grill,Mexican,113,4,93117,34.43611,-119.8275,"5838 Hollister Ave Goleta, CA 93117"
aY_n9RSaD2Yw09jSFFePew,PizzaMan Dan's,"Pizza, Sandwiches, Chicken Wings",112,4,93013,34.39705,-119.52111,"699 Linden Ave Carpinteria, CA 93013"
2Y0L3Hf6U-76jGvviKy5pA,El Taco Grande,Mexican,112,3,93013,34.395856,-119.51167,"1096 Casitas Pass Rd Carpinteria, CA 93013"
Ce6B2-CYAjGvRZe3GKyxYA,Rusty's Pizza Parlor,"Pizza, Salad, Chicken Wings",111,3,93101,34.41854,-119.70534,"232 W Carrillo St Santa Barbara, CA 93101"
Db7WLaIe5fm5qrVQgTa79g,Casa Manana Mexican Restaurant,Mexican,110,3.5,93454,34.93077585,-120.4358852,"1640 S Broadway Santa Maria, CA 93454"
BpDgBcJ9DNCMDF5v-ofS2Q,The Olive House,"Specialty Food, Wine Bars",110,4,93463,34.5957829,-120.1417085,"1661 Mission Dr Solvang, CA 93463"
EccRLt0MaPC3BflEPXOQGQ,Ichiban Japanese Restaurant,"Japanese, Sushi Bars",109,4,93454,34.92303,-120.43732,"2011 S Broadway Ste L Santa Maria, CA 93454"
jqElr0R-p4UWE3_S9viRNg,Jade's Filipino Food,Filipino,109,4.5,93454,34.923339,-120.437791,"2025 S Broadway Santa Maria, CA 93454"
7Ixx2X842Z-iwOX3Jutfkw,Pizza Garden,"Pizza, Salad, Chicken Wings",107,3.5,93436,34.6546252,-120.457832,"1017 N H St Lompoc, CA 93436"
JPq5gQcTgqdEfGkT5E_cCA,Santa Ynez Cafe,"Coffee & Tea, Juice Bars & Smoothies, American (Traditional)",106,4,93463,34.599428,-120.128415,"606 Alamo Pintado Rd Ste 1 Solvang, CA 93463"
v7dKKlpLH36GQTIX5qIReQ,Phoevermore,Vietnamese,105,4,93013,34.39620139,-119.514109,"1017 Casitas Pass Rd Carpinteria, CA 93013"
B1yYjm5H3mNmdPkmli6BJQ,Mi Amore Pizza and Pasta,"Pizza, Italian",105,4,93436,34.66041836,-120.459093,"1321 N H St Ste M Lompoc, CA 93436"
Oe5ToDs3hK3nC2APrQrC2w,New Frontiers Natural Marketplace,"Grocery, Health Markets, Delis",105,4.5,93463,34.598915,-120.129164,"1984 Old Mission Dr Solvang, CA 93463"
QdLd0ygeBuWwMCoxT2AiOg,Antonio's Pizza,"Pizza, Burgers, Sandwiches",104,4,93427,34.609303,-120.185963,"280 E Hwy 246 Buellton, CA 93427"
TZXCduYmnRvsUnNo9uwGNg,Morrell’s Farm Fresh Dining,American (Traditional),104,4.5,93427,34.61076,-120.18958,"225 McMurray Rd Unit E Buellton, CA 93427"
Kmjth7BYzl18h2ev9js1qA,Cups & Crumbs,"Creperies, Coffee & Tea, Breakfast & Brunch",103,4.5,93455,34.86442,-120.44695,"156 Broadway St Unit B Orcutt, CA 93455"
